name,lat,lon,way_border
West Lake,21.056260667112298,105.82474700548129,"[(21.0549351, 105.8338684), (21.0549058, 105.833675), (21.0548749, 105.8335787), (21.0547773, 105.8334928), (21.0546672, 105.8334359), (21.0545562, 105.833474), (21.0545553, 105.8335409), (21.0544391, 105.8336075), (21.0543002, 105.8335828), (21.0541679, 105.8335966), (21.0540427, 105.8336234), (21.0539047, 105.8336893), (21.0537896, 105.8337375), (21.0536039, 105.8337834), (21.0534387, 105.8337834), (21.0533183, 105.8338426), (21.0532482, 105.8338748), (21.0530635, 105.8339969), (21.0529183, 105.8340022), (21.0527681, 105.834072), (21.052688, 105.8342007), (21.0526579, 105.8343563), (21.052708, 105.8344689), (21.0527423, 105.8345832), (21.0526547, 105.8350146), (21.0525973, 105.8353068), (21.05256, 105.8354854), (21.0524876, 105.8356057), (21.052484, 105.8357485), (21.0525239, 105.8358123), (21.0523869, 105.8358011), (21.0522851, 105.8358653), (21.0519557, 105.8358949), (21.0519523, 105.836113), (21.051906, 105.8361298), (21.0518793, 105.8363426), (21.0519012, 105.8364767), (21.0517987, 105.8366792), (21.0517119, 105.8366284), (21.0516417, 105.8367605), (21.051692, 105.836793), (21.05167, 105.8368393), (21.0517182, 105.8368706), (21.0517939, 105.8370236), (21.0517975, 105.8370645), (21.0518165, 105.8370914), (21.0516495, 105.8373733), (21.0517124, 105.8374163), (21.0517614, 105.8373412), (21.0517945, 105.8373955), (21.0518299, 105.8373944), (21.0518533, 105.8374491), (21.0517936, 105.8375652), (21.0517563, 105.8376673), (21.0516018, 105.8378199), (21.0513012, 105.8379753), (21.050926, 105.8383044), (21.0508199, 105.8383426), (21.0507013, 105.8384054), (21.0506365, 105.8383754), (21.0505733, 105.8383977), (21.0505295, 105.8384578), (21.0505443, 105.8385181), (21.0505679, 105.8385482), (21.0505044, 105.8386333), (21.05035, 105.8386317), (21.0503175, 105.8386701), (21.0502518, 105.8386937), (21.0501854, 105.8386888), (21.0500867, 105.8385931), (21.0500007, 105.838518), (21.0499646, 105.8384864), (21.0498498, 105.8384447), (21.0494807, 105.8384568), (21.049322, 105.8384225), (21.0490902, 105.8383131), (21.0488568, 105.838184), (21.0485895, 105.8379985), (21.0482507, 105.8377859), (21.0482086, 105.8377132), (21.0482168, 105.8375941), (21.0482226, 105.8374298), (21.0482084, 105.8372372), (21.0481659, 105.8371083), (21.0479796, 105.8365812), (21.0477878, 105.8362574), (21.0476665, 105.8362606), (21.0475964, 105.8363197), (21.0475914, 105.836486), (21.0477654, 105.8372624), (21.0481174, 105.8372422), (21.0481406, 105.8374073), (21.0481364, 105.8375647), (21.0481048, 105.837698), (21.0480313, 105.8376785), (21.0478718, 105.8375481), (21.0470615, 105.8366224), (21.0469257, 105.8365129), (21.0467734, 105.8364249), (21.0464842, 105.8363515), (21.0459519, 105.8362446), (21.0445915, 105.8360914), (21.0440627, 105.8359915), (21.0439061, 105.835935), (21.0438193, 105.8358771), (21.0437555, 105.8357927), (21.0436973, 105.8356488), (21.0436753, 105.8355215), (21.0436723, 105.8350966), (21.0437064, 105.8346567), (21.0437336, 105.8344443), (21.0437663, 105.8342664), (21.043808, 105.8340901), (21.0438346, 105.8340074), (21.0439017, 105.8339448), (21.0439646, 105.8339002), (21.04402, 105.8338139), (21.044046, 105.8337141), (21.0440367, 105.8336457), (21.0440763, 105.833525), (21.0440144, 105.8335016), (21.0439959, 105.8335578), (21.0439823, 105.8336014), (21.043799, 105.8335377), (21.0436422, 105.8334525), (21.0436107, 105.8334068), (21.0436015, 105.8333321), (21.04362, 105.8332537), (21.0437146, 105.8330363), (21.04395, 105.8320084), (21.0440042, 105.8317109), (21.0440681, 105.8314203), (21.0441119, 105.8312612), (21.0441351, 105.8311959), (21.0441433, 105.8311497), (21.0441382, 105.8311347), (21.04411, 105.8311026), (21.043811, 105.8308374), (21.0437494, 105.8307976), (21.0435835, 105.8307179), (21.0434969, 105.8306569), (21.0432983, 105.8304242), (21.0432583, 105.8303324), (21.0432406, 105.8302724), (21.04324, 105.8302), (21.0432636, 105.830137), (21.0433257, 105.8300561), (21.0431436, 105.8297222), (21.0423244, 105.8283247), (21.0423009, 105.8282613), (21.0423068, 105.8281979), (21.0424387, 105.8277935), (21.0424429, 105.8276908), (21.0424236, 105.8275864), (21.0423688, 105.8274646), (21.0421552, 105.8271149), (21.0421121, 105.8270328), (21.0420892, 105.8269373), (21.0420992, 105.8264169), (21.0421112, 105.8263139), (21.0421581, 105.8262), (21.0422645, 105.826027), (21.0423879, 105.8259338), (21.0425684, 105.8258408), (21.0427004, 105.825799), (21.042833, 105.8257832), (21.04289, 105.8257586), (21.0430296, 105.8255579), (21.0431411, 105.8255534), (21.0432096, 105.8255365), (21.0432856, 105.8255068), (21.0433395, 105.8254635), (21.0433889, 105.8254075), (21.0434212, 105.8253505), (21.043446, 105.8252743), (21.0434524, 105.8251483), (21.043435, 105.8250222), (21.0433915, 105.8248483), (21.0433772, 105.8247969), (21.043367, 105.8246597), (21.0433688, 105.8244922), (21.0433516, 105.8243843), (21.0433076, 105.8242781), (21.0432816, 105.8241428), (21.043279, 105.8240092), (21.043329, 105.8238775), (21.0433747, 105.823804), (21.043524, 105.823648), (21.0435895, 105.8235601), (21.0437266, 105.8231752), (21.0437523, 105.8229154), (21.0437467, 105.8228667), (21.0437125, 105.8227608), (21.0437184, 105.8226401), (21.0437359, 105.8225194), (21.04402, 105.8216165), (21.0442116, 105.8210173), (21.0443259, 105.8205257), (21.0444202, 105.8202737), (21.0444724, 105.8201078), (21.0444922, 105.8199235), (21.0444657, 105.8197176), (21.0443822, 105.8194262), (21.0443698, 105.81932), (21.0444009, 105.8188893), (21.0444337, 105.8186958), (21.0446224, 105.8179908), (21.0451289, 105.8166172), (21.0455337, 105.8155362), (21.0455806, 105.8154842), (21.045648, 105.8154505), (21.0457693, 105.8154966), (21.0457966, 105.8154907), (21.0458184, 105.8154483), (21.0458091, 105.8154048), (21.0457845, 105.8153892), (21.0458074, 105.8153198), (21.0458469, 105.8152568), (21.0459281, 105.8151971), (21.0460124, 105.8151744), (21.0465763, 105.8148704), (21.0471439, 105.8145646), (21.0472081, 105.8145458), (21.047354, 105.8145623), (21.0474034, 105.8145609), (21.0475877, 105.8145129), (21.0476629, 105.8145053), (21.047732, 105.8145106), (21.047809, 105.8145651), (21.0481497, 105.8146814), (21.0482161, 105.8147111), (21.0483486, 105.8148264), (21.0484034, 105.8148514), (21.0484618, 105.8148529), (21.0485073, 105.8148195), (21.0485355, 105.8147693), (21.0485563, 105.8146854), (21.048578, 105.8146457), (21.048748, 105.814502), (21.0488021, 105.8144689), (21.0489901, 105.814419), (21.0490326, 105.8143822), (21.0491783, 105.8142828), (21.0492691, 105.8142402), (21.0493663, 105.8142298), (21.0494653, 105.814241), (21.0495226, 105.8142341), (21.0495827, 105.8141917), (21.0496421, 105.8141326), (21.0496725, 105.8140874), (21.0497081, 105.8139532), (21.0497308, 105.8138977), (21.0497746, 105.8138507), (21.0501178, 105.8136469), (21.0509638, 105.8132737), (21.0518191, 105.8129172), (21.0520847, 105.8127898), (21.052248, 105.8127548), (21.0523497, 105.8127153), (21.0525925, 105.8126058), (21.0526826, 105.8125837), (21.0527694, 105.8126055), (21.0528804, 105.8126597), (21.0529905, 105.8126977), (21.053093, 105.8127098), (21.0531854, 105.8126706), (21.0532646, 105.8126049), (21.0537322, 105.8122231), (21.0538403, 105.8121479), (21.0539845, 105.8120904), (21.0543487, 105.8119689), (21.0546067, 105.8118627), (21.054878, 105.8117686), (21.0552551, 105.8116832), (21.0554003, 105.8116029), (21.0554867, 105.8115056), (21.0555342, 105.811394), (21.0556267, 105.8111769), (21.0556532, 105.8110922), (21.0556778, 105.8110014), (21.0556253, 105.8109174), (21.0556356, 105.8107969), (21.0556632, 105.810695), (21.0556939, 105.8104982), (21.0557025, 105.8104264), (21.0557272, 105.8103638), (21.0557689, 105.810318), (21.055827, 105.8103082), (21.0562073, 105.810298), (21.0563041, 105.8102619), (21.0563924, 105.8101798), (21.0565923, 105.8099684), (21.0566502, 105.8098825), (21.0566929, 105.8097768), (21.0567807, 105.8094884), (21.0568114, 105.8092568), (21.0568506, 105.8090144), (21.0569054, 105.8089718), (21.0594336, 105.8090114), (21.059598, 105.8090514), (21.0597787, 105.8092296), (21.0600185, 105.8095239), (21.0600208, 105.8096244), (21.0600832, 105.809706), (21.0600866, 105.8100689), (21.0601127, 105.8100903), (21.0604068, 105.8100946), (21.0604413, 105.8100706), (21.060527, 105.8099529), (21.0610448, 105.8099044), (21.0610389, 105.8096577), (21.0610479, 105.8096118), (21.0610858, 105.809535), (21.0611799, 105.8094737), (21.061263, 105.8094718), (21.0613302, 105.8095046), (21.061399, 105.8096295), (21.0614828, 105.8097333), (21.0617858, 105.809996), (21.0618831, 105.8100408), (21.0626229, 105.8101679), (21.0627358, 105.8101728), (21.0629343, 105.8101416), (21.0630537, 105.8101087), (21.0632036, 105.8101211), (21.0632813, 105.8101632), (21.0633004, 105.810197), (21.063581, 105.8104253), (21.0638223, 105.8105685), (21.0640939, 105.8106521), (21.0641514, 105.8106276), (21.0641932, 105.8106304), (21.0642237, 105.8106645), (21.0642538, 105.8107117), (21.0645472, 105.8108253), (21.06463, 105.8108217), (21.0647145, 105.8107978), (21.0647773, 105.8107859), (21.0649262, 105.8108366), (21.0654558, 105.810883), (21.0655234, 105.8108997), (21.0658063, 105.8110705), (21.0658358, 105.8111112), (21.0658531, 105.8111749), (21.0658851, 105.8112183), (21.0662696, 105.8114093), (21.0665764, 105.8113662), (21.066667, 105.8113664), (21.0670565, 105.811551), (21.0671914, 105.8115604), (21.067506, 105.8117244), (21.0675787, 105.8117907), (21.0676592, 105.8119218), (21.0677002, 105.8119771), (21.0682422, 105.8122664), (21.0683122, 105.8122854), (21.0685551, 105.8122883), (21.0686761, 105.8123362), (21.0687398, 105.8123712), (21.0687201, 105.8124032), (21.0689979, 105.8126026), (21.069103, 105.8128121), (21.0692073, 105.812969), (21.0692907, 105.8130629), (21.0694772, 105.8131503), (21.0696408, 105.8132368), (21.0697951, 105.813273), (21.0705481, 105.8138343), (21.0707681, 105.8138566), (21.0713151, 105.8141348), (21.0718649, 105.8144362), (21.0728439, 105.8148571), (21.0730062, 105.8149805), (21.0730491, 105.8150356), (21.0732491, 105.8151902), (21.0734552, 105.8153721), (21.0735582, 105.8154635), (21.0735698, 105.8154993), (21.0723523, 105.816617), (21.072213, 105.8167052), (21.0720637, 105.8167927), (21.0719916, 105.8168869), (21.0719536, 105.8170034), (21.0719669, 105.8171636), (21.0720394, 105.8173037), (21.0721427, 105.8173852), (21.0722428, 105.8174301), (21.0739886, 105.8196912), (21.0740146, 105.8197398), (21.0740026, 105.8197874), (21.0739571, 105.8198251), (21.0730073, 105.8204874), (21.0729026, 105.820564), (21.072836, 105.8206543), (21.0727729, 105.8208936), (21.0726935, 105.8212911), (21.0726744, 105.821336), (21.0726291, 105.8213671), (21.0725266, 105.8213877), (21.07186, 105.8215875), (21.0717593, 105.8216243), (21.0717252, 105.8216161), (21.071684, 105.8215829), (21.0716096, 105.8215665), (21.0715547, 105.8215749), (21.0714047, 105.8216681), (21.071203, 105.8218146), (21.0710207, 105.821975), (21.0709884, 105.8220405), (21.0709432, 105.8221847), (21.070626, 105.8224442), (21.0705066, 105.8225612), (21.0703303, 105.8226378), (21.0701796, 105.8226853), (21.0697015, 105.8226756), (21.0696346, 105.8226638), (21.0695695, 105.8226425), (21.069507, 105.8225993), (21.0694533, 105.8225467), (21.0694058, 105.8224865), (21.0693654, 105.8224206), (21.0689997, 105.8216795), (21.0689797, 105.8216235), (21.0689758, 105.8215257), (21.0690034, 105.8214381), (21.0690566, 105.8213631), (21.0695078, 105.8208456), (21.0695551, 105.8207787), (21.0695903, 105.8206727), (21.0695701, 105.8205341), (21.0687485, 105.8189757), (21.0686708, 105.8188895), (21.0685688, 105.8188443), (21.0684561, 105.8188406), (21.0681623, 105.8188671), (21.0680454, 105.8189183), (21.0673894, 105.8192722), (21.0673432, 105.8192849), (21.0672906, 105.8192805), (21.0672372, 105.8192487), (21.0669744, 105.818843), (21.0669259, 105.8187783), (21.0668938, 105.8187659), (21.0668301, 105.8187502), (21.0667577, 105.8187511), (21.066705, 105.8187676), (21.066604, 105.8188523), (21.0665136, 105.8189866), (21.0661297, 105.8193154), (21.0660636, 105.8193978), (21.0660264, 105.8195006), (21.0659747, 105.8196096), (21.0659086, 105.8196459), (21.0658411, 105.819711), (21.065868, 105.8198096), (21.0658699, 105.819943), (21.0659118, 105.8199967), (21.0658342, 105.8200966), (21.0657804, 105.8201596), (21.0657523, 105.8202602), (21.065756, 105.8203494), (21.065848, 105.8206142), (21.0659412, 105.82104), (21.0660038, 105.8212674), (21.0661227, 105.8215269), (21.0664116, 105.8220127), (21.066429, 105.8221621), (21.0664241, 105.8223887), (21.0664206, 105.8224199), (21.066408, 105.8224422), (21.0663699, 105.8224512), (21.0660658, 105.822455), (21.0660494, 105.8224505), (21.0654288, 105.8221588), (21.0654026, 105.8221272), (21.0642294, 105.8198605), (21.0642038, 105.8198313), (21.0641692, 105.8198167), (21.0630052, 105.8199777), (21.0628868, 105.8200253), (21.0628287, 105.8200913), (21.0626431, 105.8201209), (21.0624575, 105.8201611), (21.0621135, 105.8202116), (21.06178, 105.8202012), (21.0616349, 105.8199696), (21.0615801, 105.819884), (21.0615119, 105.8198175), (21.0612, 105.8195863), (21.0611416, 105.8195176), (21.0610852, 105.8194051), (21.0610359, 105.8192652), (21.0609331, 105.8190306), (21.0608532, 105.8188909), (21.0607091, 105.8187318), (21.0605594, 105.8185906), (21.0603653, 105.818475), (21.0602168, 105.8184093), (21.0600374, 105.8183539), (21.0598704, 105.8183277), (21.0596789, 105.8183141), (21.0594915, 105.8183398), (21.0592436, 105.8184113), (21.0590289, 105.818528), (21.0589996, 105.8185409), (21.058809, 105.8186251), (21.057276, 105.8192571), (21.0568692, 105.8194012), (21.0565494, 105.8194962), (21.0564373, 105.8195204), (21.0562953, 105.819476), (21.0562339, 105.8194535), (21.0561855, 105.8194475), (21.0560989, 105.819475), (21.0559554, 105.819536), (21.0553676, 105.8196323), (21.05529, 105.8195293), (21.0552386, 105.8194754), (21.0550534, 105.8194665), (21.0549786, 105.8195254), (21.0549202, 105.819619), (21.0549154, 105.8196266), (21.0548521, 105.8197199), (21.054839, 105.8198175), (21.0548123, 105.8198819), (21.0547216, 105.8199612), (21.0546339, 105.8199437), (21.0545729, 105.8199523), (21.0542869, 105.8201377), (21.0541302, 105.8202809), (21.054068, 105.8203827), (21.0540439, 105.8205026), (21.0540546, 105.8205858), (21.0540978, 105.8206747), (21.0543332, 105.8209058), (21.0544304, 105.8209738), (21.0545781, 105.8210059), (21.0546657, 105.8210006), (21.0547257, 105.8210554), (21.054796, 105.821085), (21.0549234, 105.8212727), (21.055006, 105.8213989), (21.055102, 105.821506), (21.0552083, 105.821572), (21.0553143, 105.8216341), (21.0554541, 105.821734), (21.0555868, 105.8218386), (21.055667, 105.8219152), (21.0557972, 105.8219286), (21.0558697, 105.821875), (21.0560736, 105.8219016), (21.0561348, 105.8219442), (21.0568354, 105.8228703), (21.0569217, 105.8230323), (21.0577875, 105.8247271), (21.0578563, 105.8248323), (21.0582625, 105.8253701), (21.0583468, 105.825418), (21.0585197, 105.8254584), (21.0585703, 105.8254926), (21.0597721, 105.8267653), (21.0599206, 105.8269208), (21.0600495, 105.8270463), (21.0603186, 105.8272443), (21.0605132, 105.827367), (21.0606331, 105.8274512), (21.0609152, 105.8277557), (21.0610481, 105.827915), (21.0610823, 105.8279908), (21.0611761, 105.8281231), (21.0613686, 105.8283626), (21.061485, 105.8284499), (21.0617096, 105.8285356), (21.0617987, 105.8285751), (21.0621433, 105.8287831), (21.0624508, 105.8291781), (21.0624856, 105.8292938), (21.0624927, 105.8294293), (21.062381, 105.829637), (21.0617332, 105.8305406), (21.0614544, 105.8309592), (21.0612598, 105.8312612), (21.0611976, 105.8314196), (21.0610929, 105.8316009), (21.061031, 105.8316603), (21.0609293, 105.8316345), (21.0608091, 105.8315891), (21.0607019, 105.8315166), (21.0606448, 105.8314497), (21.0605981, 105.8313757), (21.0604217, 105.8308542), (21.0603569, 105.8306821), (21.0603154, 105.8306179), (21.0602735, 105.8305808), (21.0602157, 105.8305527), (21.0601647, 105.8305197), (21.0600954, 105.8304263), (21.0600185, 105.8302953), (21.0599273, 105.8301005), (21.0595656, 105.8297344), (21.0593654, 105.8294974), (21.0592967, 105.8294364), (21.0592995, 105.829399), (21.0592649, 105.829369), (21.0592507, 105.8293892), (21.0591709, 105.8293027), (21.0589721, 105.8291365), (21.0587459, 105.8289681), (21.0585356, 105.8288618), (21.0584402, 105.8288176), (21.0583305, 105.8287886), (21.0582611, 105.8288017), (21.058218, 105.8288423), (21.0580801, 105.829079), (21.0579806, 105.8292445), (21.0578362, 105.8294458), (21.0577584, 105.8295545), (21.0577574, 105.8297017), (21.057827, 105.8298023), (21.057928, 105.8299411), (21.0581633, 105.8303559), (21.0582243, 105.8304273), (21.0582853, 105.8304617), (21.0583656, 105.8305452), (21.0584201, 105.8306489), (21.0584773, 105.8308339), (21.0586167, 105.8309976), (21.0587069, 105.8309878), (21.0587725, 105.8309859), (21.0588289, 105.8310384), (21.0588744, 105.8311037), (21.0588829, 105.8311667), (21.05873, 105.8312537), (21.0587044, 105.8312078), (21.0586459, 105.8312441), (21.0586215, 105.8312054), (21.0584354, 105.8313162), (21.0581782, 105.8308574), (21.0581264, 105.8308892), (21.0581033, 105.8308485), (21.0579926, 105.830914), (21.0580108, 105.8309529), (21.0579625, 105.8309813), (21.0580324, 105.8311171), (21.0580011, 105.8311322), (21.0580358, 105.8312242), (21.0579827, 105.8312491), (21.0580153, 105.8313387), (21.057839, 105.831435), (21.0578522, 105.8315431), (21.0578761, 105.8319352), (21.0579253, 105.8320346), (21.0579749, 105.8319933), (21.0583478, 105.8317888), (21.0585247, 105.8321264), (21.0585803, 105.8320905), (21.0586526, 105.8322257), (21.058592, 105.8322588), (21.0586528, 105.8323957), (21.0585184, 105.8324699), (21.0584261, 105.8325098), (21.058347, 105.8324996), (21.0582319, 105.8323528), (21.0581061, 105.8322831), (21.0579072, 105.8321575), (21.0577945, 105.8321539), (21.0574969, 105.8322741), (21.0571874, 105.8322787), (21.0570191, 105.8322746), (21.0568484, 105.8322675), (21.0567881, 105.8322866), (21.056775, 105.832316), (21.0566984, 105.8323413), (21.0566218, 105.8323963), (21.0565523, 105.8323816), (21.0567298, 105.8321142), (21.0565808, 105.832006), (21.0563981, 105.8322797), (21.0563523, 105.8322408), (21.0562307, 105.8323981), (21.0561348, 105.8325489), (21.0558612, 105.8323565), (21.0558014, 105.8324513), (21.0555112, 105.8328475), (21.0555373, 105.832869), (21.0555108, 105.83292), (21.0549684, 105.8337573), (21.0551332, 105.8338799), (21.0554692, 105.8333615), (21.0555121, 105.8335455), (21.0555367, 105.8340025), (21.0556091, 105.8341802), (21.0557124, 105.834288), (21.0560301, 105.83428), (21.0563595, 105.8341148), (21.0566059, 105.8340421), (21.0567592, 105.8340394), (21.0569063, 105.8341095), (21.057031, 105.8342511), (21.0570974, 105.8344257), (21.0570896, 105.8345002), (21.0570263, 105.8345758), (21.056879, 105.8347033), (21.0567263, 105.8347675), (21.0566114, 105.834777), (21.0559059, 105.8350875), (21.0558367, 105.8350957), (21.0557319, 105.8351378), (21.0555964, 105.8352201), (21.0554689, 105.835347), (21.0552881, 105.8353573), (21.0552557, 105.83534), (21.0551137, 105.8353352), (21.0550254, 105.8353616), (21.0547282, 105.8353539), (21.0545978, 105.8354302), (21.0543698, 105.8354936), (21.0538393, 105.8358378), (21.0535289, 105.8360041), (21.0532711, 105.8362643), (21.0530383, 105.8364038), (21.0528556, 105.8365433), (21.0527595, 105.8365184), (21.0526897, 105.836462), (21.0526551, 105.8363703), (21.0526726, 105.8359846), (21.0527185, 105.8359306), (21.0528135, 105.8358806), (21.0530458, 105.8357735), (21.0533557, 105.8356554), (21.0536682, 105.8355858), (21.0539441, 105.8355111), (21.05405, 105.8354437), (21.0541259, 105.8353819), (21.0541638, 105.8352627), (21.0542051, 105.8351578), (21.054275, 105.8350902), (21.0544328, 105.8350603), (21.0545853, 105.8350305), (21.0546804, 105.8349366), (21.0546979, 105.8348508), (21.0546679, 105.8346925), (21.0546499, 105.834545), (21.0546552, 105.8343808), (21.0548221, 105.8341074), (21.054891, 105.8339944), (21.0549307, 105.8339388), (21.0549351, 105.8338684)]"
Đầm Đông,21.068401742857144,105.82001595714284,"[(21.0673709, 105.8193694), (21.0678451, 105.8190842), (21.0681083, 105.8189685), (21.0684637, 105.8189095), (21.0685914, 105.8189578), (21.0690569, 105.8197732), (21.0690494, 105.8198698), (21.0691128, 105.8200085), (21.0691971, 105.8200521), (21.0694674, 105.8205403), (21.0694824, 105.8206369), (21.0694599, 105.8207495), (21.0688715, 105.8213941), (21.068459, 105.8215377), (21.0681651, 105.8211534), (21.0680087, 105.8207316), (21.0677868, 105.8201174), (21.0676357, 105.8198644), (21.0675763, 105.8197758), (21.0673573, 105.8194716), (21.0673709, 105.8193694)]"
Xa Dan Lake,21.013108761538465,105.83101732692309,"[(21.0114932, 105.830981), (21.0122307, 105.8295959), (21.0123118, 105.8295813), (21.0127845, 105.8298302), (21.0131906, 105.830017), (21.0133633, 105.8301067), (21.0138053, 105.8303652), (21.013936, 105.8304861), (21.0139689, 105.8305473), (21.0139843, 105.8306971), (21.0139926, 105.8308237), (21.0139667, 105.8309304), (21.0139183, 105.8309983), (21.0138343, 105.8310909), (21.0136658, 105.8312121), (21.0135216, 105.8312722), (21.0133934, 105.8313677), (21.0133147, 105.8314723), (21.0130621, 105.8317269), (21.0128885, 105.8318888), (21.0126913, 105.8321009), (21.0126225, 105.8321189), (21.012531, 105.8321253), (21.0124793, 105.8320972), (21.0123839, 105.8320361), (21.0114932, 105.830981)]"
Hai Bà Trưng Lake,21.012165717647058,105.85631152352941,"[(21.0127204, 105.856091), (21.0127124, 105.8562627), (21.0126804, 105.8564601), (21.0126403, 105.8566232), (21.0124079, 105.856709), (21.0121515, 105.8567262), (21.0119753, 105.856709), (21.011799, 105.8566489), (21.0116708, 105.8565631), (21.0115747, 105.8564172), (21.0115907, 105.8562541), (21.0116307, 105.856091), (21.0117356, 105.8559429), (21.0120073, 105.855885), (21.0122797, 105.855885), (21.0125201, 105.8559365), (21.0127204, 105.856091)]"
Hồ Định Công,20.97764831923077,105.83002267564102,"[(20.9806549, 105.8279071), (20.9815389, 105.8283637), (20.9815641, 105.8284006), (20.9815754, 105.8284424), (20.9815682, 105.8285074), (20.9813717, 105.8289249), (20.9813162, 105.8290207), (20.9812761, 105.829089), (20.9812576, 105.8291485), (20.9812535, 105.8292488), (20.9812463, 105.8293831), (20.9812288, 105.8294514), (20.9811876, 105.8295186), (20.9808359, 105.83), (20.9806343, 105.8303062), (20.980445, 105.830564), (20.9802352, 105.8308416), (20.980046, 105.8311126), (20.9797889, 105.8313924), (20.9794659, 105.8316479), (20.9791327, 105.8318462), (20.9788262, 105.831996), (20.9785937, 105.8320929), (20.9783777, 105.8323132), (20.9782934, 105.8323595), (20.9782255, 105.8323705), (20.9781484, 105.8323705), (20.9769727, 105.8323397), (20.9765881, 105.8323309), (20.976479, 105.8323243), (20.9764204, 105.8323044), (20.9763824, 105.8322648), (20.9762692, 105.8320841), (20.9759566, 105.8318352), (20.9755369, 105.8316655), (20.9751173, 105.8314871), (20.9748293, 105.8312976), (20.9740908, 105.8305398), (20.9739262, 105.8303437), (20.9738069, 105.8301058), (20.973739, 105.8299053), (20.9737081, 105.8296475), (20.9737102, 105.8294625), (20.9737328, 105.8292598), (20.9738269, 105.8287581), (20.9738388, 105.8286947), (20.9738696, 105.8286066), (20.9739293, 105.828546), (20.9740044, 105.8285129), (20.9745228, 105.8285107), (20.9748971, 105.8285129), (20.9749671, 105.8285305), (20.9750134, 105.8285823), (20.975035, 105.8286671), (20.9750206, 105.8293655), (20.9750329, 105.8296101), (20.9750679, 105.8298304), (20.9751666, 105.8300441), (20.9753641, 105.8303018), (20.9754762, 105.8303977), (20.9758167, 105.830553), (20.9761993, 105.8306719), (20.9767712, 105.8308306), (20.9769172, 105.8308262), (20.9771188, 105.8307887), (20.9775282, 105.8305508), (20.9780301, 105.8302622), (20.978388, 105.8299978), (20.9788241, 105.8296541), (20.9791882, 105.8293413), (20.979433, 105.8291122), (20.9796942, 105.8288632), (20.9799184, 105.828709), (20.9801159, 105.8285592), (20.9804656, 105.8280139), (20.9805242, 105.8279357), (20.9805942, 105.8279027), (20.9806549, 105.8279071)]"
Hồ Mèo Gù,21.14754977582418,105.32445280769231,"[(21.1450695, 105.324993), (21.1456176, 105.3251488), (21.1460084, 105.3247359), (21.146389, 105.3242825), (21.1465394, 105.3239147), (21.1464855, 105.3236925), (21.1464801, 105.3235391), (21.1465781, 105.3232562), (21.1468714, 105.3227609), (21.147083, 105.3223045), (21.1474598, 105.3215741), (21.1476786, 105.3210857), (21.1478513, 105.3209), (21.1480118, 105.320815), (21.148314, 105.3208554), (21.1484438, 105.3208095), (21.1485654, 105.3206561), (21.1486593, 105.3204356), (21.1486401, 105.3200809), (21.1486635, 105.3196315), (21.1488006, 105.3192935), (21.1489972, 105.3191608), (21.1495243, 105.3192906), (21.1495587, 105.3193215), (21.1498711, 105.3196026), (21.1498023, 105.3196798), (21.1497973, 105.3197709), (21.1498624, 105.3197627), (21.1499858, 105.3197244), (21.150118, 105.3198053), (21.1505269, 105.3201085), (21.1508326, 105.3210418), (21.151014, 105.3217143), (21.1510241, 105.3220333), (21.1509595, 105.3222537), (21.1508175, 105.3224452), (21.1505835, 105.3225998), (21.1504866, 105.3226248), (21.1502046, 105.3227058), (21.1498767, 105.3227628), (21.1496655, 105.3228324), (21.1493881, 105.3228339), (21.1491414, 105.3230037), (21.1489406, 105.3232874), (21.1488763, 105.3237069), (21.1490155, 105.3241894), (21.1490296, 105.3246302), (21.1488406, 105.3249858), (21.1486441, 105.3253493), (21.1484746, 105.3259294), (21.1482829, 105.3263987), (21.1479189, 105.3265371), (21.1474569, 105.3263345), (21.1472323, 105.326131), (21.1470261, 105.3260834), (21.1468115, 105.3262207), (21.1466349, 105.3266703), (21.1465679, 105.3268116), (21.1470682, 105.3271979), (21.1468671, 105.327682), (21.1470741, 105.3281182), (21.1472856, 105.3283505), (21.1470332, 105.3288612), (21.1466594, 105.3288843), (21.1465862, 105.3290898), (21.1463152, 105.3297874), (21.1462194, 105.3299382), (21.1457912, 105.3296782), (21.1451872, 105.3294353), (21.1453272, 105.3291517), (21.145606, 105.3291774), (21.1457758, 105.3291581), (21.1458707, 105.3290821), (21.1459127, 105.3289305), (21.1457159, 105.3286994), (21.1456293, 105.3284678), (21.1456436, 105.3279884), (21.145879, 105.3275801), (21.1457379, 105.3269712), (21.1456368, 105.326702), (21.1454816, 105.3266322), (21.1453309, 105.3266402), (21.1452914, 105.3263502), (21.1454348, 105.3261789), (21.1454322, 105.3260029), (21.1451121, 105.3258799), (21.1448736, 105.3254953), (21.1448071, 105.3253068), (21.1446358, 105.3249822), (21.1447379, 105.3247025), (21.1450695, 105.324993)]"
